source_id,path,source_type,authority_status,owner,last_reviewed,notes
SRC-MEMORY-PREFLIGHT-PLAN-COMPLETION-AUDIT-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-14-PLAN-COMPLETION-AUDIT-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for plan completion audit.
SRC-COMPLETION-PLAN-COMPLETION-AUDIT-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-14-PLAN-COMPLETION-AUDIT-001.yaml,completion_receipt,controlled,implementation_initialization,2026-07-08,Completion receipt for plan completion audit.
SRC-HANDOFF-PLAN-COMPLETION-AUDIT-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-14-PLAN-COMPLETION-AUDIT-001.yaml,handoff,controlled,implementation_initialization,2026-07-08,Handoff for plan completion audit.
SRC-PLAN-COMPLETION-AUDIT-001,implementation_plans/completion_audits/PLAN-COMPLETION-AUDIT-SFADEV-14.md,completion_audit,controlled,implementation_initialization,2026-07-08,Plan completion audit proving no remaining Phase 1 all-recommendations AgentJob remains.
SRC-TEMP-HANDOFF-0024,temp_handoff/handoff-0024.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing plan completion audit.
SRC-NEXT-SCOPE-FULL-IMPLEMENTATION-PLAN,implementation_plans/Sys4AI-dev_next_scope_full_implementation_plan.md,implementation_plan,controlled,implementation_initialization,2026-07-08,Controlled adopted copy of the next-scope implementation plan.
SRC-DDR-NEXT-SCOPE-SELECTION-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-15-NEXT-SCOPE-SELECTION-001.yaml,director_decision,controlled,implementation_initialization,2026-07-08,Director decision selecting next-scope plan adoption.
SRC-AJ-NEXT-SCOPE-SELECTION-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-15-NEXT-SCOPE-SELECTION-001.yaml,agentjob,controlled,implementation_initialization,2026-07-08,AgentJob for next-scope plan adoption.
SRC-MEMORY-PREFLIGHT-NEXT-SCOPE-SELECTION-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-15-NEXT-SCOPE-SELECTION-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for next-scope selection.
SRC-COMPLETION-NEXT-SCOPE-SELECTION-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-15-NEXT-SCOPE-SELECTION-001.yaml,completion_receipt,controlled,implementation_initialization,2026-07-08,Completion receipt for next-scope selection.
SRC-HANDOFF-NEXT-SCOPE-SELECTION-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-15-NEXT-SCOPE-SELECTION-001.yaml,handoff,controlled,implementation_initialization,2026-07-08,Handoff for next-scope selection.
SRC-TEMP-HANDOFF-0025,temp_handoff/handoff-0025.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing next-scope selection.
SRC-DDR-LEGACY-PENDING-ROW-RECONCILIATION-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-16-LEGACY-PENDING-ROW-RECONCILIATION-001.yaml,director_decision,controlled,implementation_initialization,2026-07-08,Director decision selecting legacy pending AgentJob row reconciliation.
SRC-AJ-LEGACY-PENDING-ROW-RECONCILIATION-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-16-LEGACY-PENDING-ROW-RECONCILIATION-001.yaml,agentjob,controlled,implementation_initialization,2026-07-08,AgentJob for legacy pending AgentJob row reconciliation.
SRC-MEMORY-PREFLIGHT-LEGACY-PENDING-ROW-RECONCILIATION-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-16-LEGACY-PENDING-ROW-RECONCILIATION-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for legacy pending row reconciliation.
SRC-COMPLETION-LEGACY-PENDING-ROW-RECONCILIATION-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-16-LEGACY-PENDING-ROW-RECONCILIATION-001.yaml,completion_receipt,controlled,implementation_initialization,2026-07-08,Completion receipt for legacy pending row reconciliation.
SRC-HANDOFF-LEGACY-PENDING-ROW-RECONCILIATION-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-16-LEGACY-PENDING-ROW-RECONCILIATION-001.yaml,handoff,controlled,implementation_initialization,2026-07-08,Handoff for legacy pending row reconciliation.
SRC-LEGACY-PENDING-AGENTJOB-RECONCILIATION-SFADEV-16,implementation_plans/reconciliation_reports/LEGACY-PENDING-AGENTJOB-RECONCILIATION-SFADEV-16.md,reconciliation_report,controlled,implementation_initialization,2026-07-08,Reconciliation report for legacy pending AgentJob registry rows.
SRC-TEMP-HANDOFF-0026,temp_handoff/handoff-0026.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing legacy pending row reconciliation.
SRC-DDR-PHASE2-WALKING-SKELETON-RDR-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-17-PHASE2-WALKING-SKELETON-RDR-001.yaml,director_decision,controlled,system_definition,2026-07-08,Director decision selecting Phase 2 walking skeleton RDR.
SRC-AJ-PHASE2-WALKING-SKELETON-RDR-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-17-PHASE2-WALKING-SKELETON-RDR-001.yaml,agentjob,controlled,system_definition,2026-07-08,AgentJob for Phase 2 walking skeleton RDR.
SRC-MEMORY-PREFLIGHT-PHASE2-WALKING-SKELETON-RDR-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-17-PHASE2-WALKING-SKELETON-RDR-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for Phase 2 walking skeleton RDR.
SRC-RDR-PHASE2-WALKING-SKELETON-001,Sys4AI/control_records/system_definition/phase2_walking_skeleton_requirements_discovery_record.md,requirements_discovery_record,controlled,system_definition,2026-07-08,Validated Phase 2 walking skeleton Requirements Discovery Record.
SRC-COMPLETION-PHASE2-WALKING-SKELETON-RDR-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-17-PHASE2-WALKING-SKELETON-RDR-001.yaml,completion_receipt,controlled,system_definition,2026-07-08,Completion receipt for Phase 2 walking skeleton RDR.
SRC-HANDOFF-PHASE2-WALKING-SKELETON-RDR-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-17-PHASE2-WALKING-SKELETON-RDR-001.yaml,handoff,controlled,system_definition,2026-07-08,Handoff for Phase 2 walking skeleton RDR.
SRC-TEMP-HANDOFF-0027,temp_handoff/handoff-0027.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing Phase 2 walking skeleton RDR.
SRC-DDR-PHASE2-WALKING-SKELETON-PRD-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-18-PHASE2-WALKING-SKELETON-PRD-001.yaml,director_decision,controlled,framework_product,2026-07-08,Director decision selecting Phase 2 walking skeleton PRD.
SRC-AJ-PHASE2-WALKING-SKELETON-PRD-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-18-PHASE2-WALKING-SKELETON-PRD-001.yaml,agentjob,controlled,framework_product,2026-07-08,AgentJob for Phase 2 walking skeleton PRD.
SRC-MEMORY-PREFLIGHT-PHASE2-WALKING-SKELETON-PRD-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-18-PHASE2-WALKING-SKELETON-PRD-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for Phase 2 walking skeleton PRD.
SRC-PRD-P2-WALKING-SKELETON-DRAFT,PRDs/drafts/Sys4AI_phase-2_walking_skeleton_prd.draft.md,prd_draft,controlled,framework_product,2026-07-08,Draft Phase 2 walking skeleton PRD for trace validation.
SRC-PRD-P2-WALKING-SKELETON,PRDs/Sys4AI_phase-2_walking_skeleton_prd.md,prd,controlled,framework_product,2026-07-08,Accepted Phase 2 walking skeleton PRD.
SRC-COMPLETION-PHASE2-WALKING-SKELETON-PRD-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-18-PHASE2-WALKING-SKELETON-PRD-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for Phase 2 walking skeleton PRD.
SRC-HANDOFF-PHASE2-WALKING-SKELETON-PRD-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-18-PHASE2-WALKING-SKELETON-PRD-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for Phase 2 walking skeleton PRD.
SRC-TEMP-HANDOFF-0028,temp_handoff/handoff-0028.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing Phase 2 walking skeleton PRD.
SRC-DDR-PHASE2-WALKING-SKELETON-PLAN-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-19-PHASE2-WALKING-SKELETON-PLAN-001.yaml,director_decision,controlled,framework_product,2026-07-08,Director decision selecting Phase 2 walking skeleton implementation plan.
SRC-AJ-PHASE2-WALKING-SKELETON-PLAN-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-19-PHASE2-WALKING-SKELETON-PLAN-001.yaml,agentjob,controlled,framework_product,2026-07-08,AgentJob for Phase 2 walking skeleton implementation plan.
SRC-MEMORY-PREFLIGHT-PHASE2-WALKING-SKELETON-PLAN-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-19-PHASE2-WALKING-SKELETON-PLAN-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for Phase 2 walking skeleton implementation plan.
SRC-P2-WALKING-SKELETON-IMPLEMENTATION-PLAN,implementation_plans/Sys4AI_phase-2_walking_skeleton_implementation_plan.md,implementation_plan,controlled,framework_product,2026-07-08,Controlled Phase 2 walking skeleton implementation plan.
SRC-AJ-WALKING-SKELETON-FLOW-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-20-WALKING-SKELETON-FLOW-001.yaml,agentjob,controlled,framework_product,2026-07-08,Pending AgentJob for Phase 2 walking skeleton flow validation.
SRC-AJ-TARGET-PACKAGE-SMOKE-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-21-TARGET-PACKAGE-SMOKE-001.yaml,agentjob,controlled,framework_product,2026-07-08,Completed AgentJob for Phase 2 target package smoke surface.
SRC-AJ-WALKING-SKELETON-DEMO-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-22-WALKING-SKELETON-DEMO-001.yaml,agentjob,controlled,framework_product,2026-07-08,Completed AgentJob for Phase 2 walking skeleton demonstration.
SRC-COMPLETION-PHASE2-WALKING-SKELETON-PLAN-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-19-PHASE2-WALKING-SKELETON-PLAN-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for Phase 2 walking skeleton implementation plan.
SRC-HANDOFF-PHASE2-WALKING-SKELETON-PLAN-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-19-PHASE2-WALKING-SKELETON-PLAN-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for Phase 2 walking skeleton implementation plan.
SRC-TEMP-HANDOFF-0029,temp_handoff/handoff-0029.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing Phase 2 walking skeleton implementation plan.
SRC-MEMORY-PREFLIGHT-WALKING-SKELETON-FLOW-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-20-WALKING-SKELETON-FLOW-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for Phase 2 walking skeleton flow validator.
SRC-COMPLETION-WALKING-SKELETON-FLOW-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-20-WALKING-SKELETON-FLOW-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for Phase 2 walking skeleton flow validator.
SRC-HANDOFF-WALKING-SKELETON-FLOW-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-20-WALKING-SKELETON-FLOW-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for Phase 2 walking skeleton flow validator.
SRC-TEMP-HANDOFF-0030,temp_handoff/handoff-0030.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing Phase 2 walking skeleton flow validator.
SRC-TARGET-PACKAGE-VALIDATOR,Sys4AI/sys_for_ai/target_package.py,validator,controlled,framework_product,2026-07-08,Phase 2 target package smoke validator.
SRC-TEST-TARGET-PACKAGE,Sys4AI/tests/test_target_package.py,test,controlled,framework_product,2026-07-08,Unit tests for the Phase 2 target package smoke validator.
SRC-EXAMPLE-REPO-STEWARD-PACKAGE,Sys4AI/examples/target_systems/repo_steward_agent_package,target_system_package,derivative_draft,target_system_instance,2026-07-08,Smoke example target-system package for Phase 2 walking skeleton.
SRC-MEMORY-PREFLIGHT-TARGET-PACKAGE-SMOKE-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-21-TARGET-PACKAGE-SMOKE-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for Phase 2 target package smoke surface.
SRC-COMPLETION-TARGET-PACKAGE-SMOKE-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-21-TARGET-PACKAGE-SMOKE-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for Phase 2 target package smoke surface.
SRC-HANDOFF-TARGET-PACKAGE-SMOKE-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-21-TARGET-PACKAGE-SMOKE-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for Phase 2 target package smoke surface.
SRC-TEMP-HANDOFF-0031,temp_handoff/handoff-0031.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing Phase 2 target package smoke surface.
SRC-PHASE2-WALKING-SKELETON-DEMO-REPORT,implementation_plans/acceptance_reports/PHASE2-WALKING-SKELETON-DEMO-SFADEV-22.md,acceptance_report,controlled,framework_product,2026-07-08,Phase 2 walking skeleton demo acceptance report.
SRC-MEMORY-PREFLIGHT-WALKING-SKELETON-DEMO-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-22-WALKING-SKELETON-DEMO-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for Phase 2 walking skeleton demo.
SRC-COMPLETION-WALKING-SKELETON-DEMO-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-22-WALKING-SKELETON-DEMO-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for Phase 2 walking skeleton demo.
SRC-HANDOFF-WALKING-SKELETON-DEMO-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-22-WALKING-SKELETON-DEMO-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for Phase 2 walking skeleton demo.
SRC-AJ-PRD-DECOMPOSITION-STRATEGY-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-23-PRD-DECOMPOSITION-STRATEGY-001.yaml,agentjob,controlled,framework_product,2026-07-08,Completed AgentJob for PRD decomposition strategy.
SRC-TEMP-HANDOFF-0032,temp_handoff/handoff-0032.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing Phase 2 walking skeleton demo.
SRC-PRD-DECOMPOSITION-STRATEGY,PRDs/PRD_decomposition_strategy.md,prd_strategy,controlled,framework_product,2026-07-08,Controlled PRD decomposition strategy.
SRC-REG-PRD-MODULES,Sys4AI/registries/prd_module_registry.csv,registry,controlled,framework_product,2026-07-08,Registry for planned and promoted PRD modules.
SRC-SCHEMA-PRD-MODULE-REGISTRY-ROW,Sys4AI/schemas/contracts/prd_module_registry_row.schema.json,schema_contract,controlled,framework_product,2026-07-08,JSON Schema contract for PRD module registry rows.
SRC-VALIDATOR-PRD-MODULES,Sys4AI/sys_for_ai/prd_modules.py,validator,controlled,framework_product,2026-07-08,Validator for PRD module registry and ownership boundaries.
SRC-TEST-PRD-MODULES,Sys4AI/tests/test_prd_modules.py,test,controlled,framework_product,2026-07-08,Unit tests for PRD module validator.
SRC-MEMORY-PREFLIGHT-PRD-DECOMPOSITION-STRATEGY-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-23-PRD-DECOMPOSITION-STRATEGY-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for PRD decomposition strategy.
SRC-COMPLETION-PRD-DECOMPOSITION-STRATEGY-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-23-PRD-DECOMPOSITION-STRATEGY-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for PRD decomposition strategy.
SRC-HANDOFF-PRD-DECOMPOSITION-STRATEGY-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-23-PRD-DECOMPOSITION-STRATEGY-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for PRD decomposition strategy.
SRC-AJ-SUBPRD-DRAFTS-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-24-SUBPRD-DRAFTS-001.yaml,agentjob,controlled,framework_product,2026-07-08,Completed AgentJob for sub-PRD draft generation.
SRC-TEMP-HANDOFF-0033,temp_handoff/handoff-0033.md,handoff,controlled,control_loop,2026-07-08,Temp handoff closing PRD decomposition strategy.
SRC-PRD-MODULE-INIT-DISCOVERY,PRDs/modules/Sys4AI_init_and_discovery_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for init_discovery; generated by AJ24 and not canonical.
SRC-PRD-MODULE-AGENTJOB-CONTINUE,PRDs/modules/Sys4AI_agentjob_and_continue_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for agentjob_continue; generated by AJ24 and not canonical.
SRC-PRD-MODULE-SOURCE-FIRST-MEMORY,PRDs/modules/Sys4AI_source_first_memory_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for source_first_memory; generated by AJ24 and not canonical.
SRC-PRD-MODULE-SYSTEM-LAYERS-SELF-HOSTING,PRDs/modules/Sys4AI_system_layers_and_self_hosting_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for system_layers_self_hosting; generated by AJ24 and not canonical.
SRC-PRD-MODULE-ROLE-GOVERNANCE,PRDs/modules/Sys4AI_role_governance_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for role_governance; generated by AJ24 and not canonical.
SRC-PRD-MODULE-SKILL-LIFECYCLE,PRDs/modules/Sys4AI_skill_lifecycle_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for skill_lifecycle; generated by AJ24 and not canonical.
SRC-PRD-MODULE-VALIDATION-TRACEABILITY,PRDs/modules/Sys4AI_validation_and_traceability_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for validation_traceability; generated by AJ24 and not canonical.
SRC-PRD-MODULE-TARGET-SYSTEM-GENERATION,PRDs/modules/Sys4AI_target_system_generation_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for target_system_generation; generated by AJ24 and not canonical.
SRC-PRD-MODULE-OPERATIONS-MAINTENANCE,PRDs/modules/Sys4AI_operations_improvement_maintenance_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for operations_improvement_maintenance; generated by AJ24 and not canonical.
SRC-PRD-MODULE-INTERFACE-INTEGRATION,PRDs/modules/Sys4AI_interface_and_integration_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for interface_integration; generated by AJ24 and not canonical.
SRC-PRD-MODULE-SECURITY-SAFETY-ASSURANCE,PRDs/modules/Sys4AI_security_safety_assurance_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for security_safety_assurance; generated by AJ24 and not canonical.
SRC-PRD-MODULE-DOMAIN-PACK,PRDs/modules/Sys4AI_domain_pack_prd.md,prd_module_draft,derivative_draft,requirements_manager,2026-07-08,Derivative draft sub-PRD for domain_pack; generated by AJ24 and not canonical.
SRC-PRD-MODULES-README,PRDs/modules/README.md,prd_module_index,derivative_draft,requirements_manager,2026-07-08,Index of AJ24 derivative draft PRD modules; not canonical.
SRC-MEMORY-PREFLIGHT-SUBPRD-DRAFTS-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-24-SUBPRD-DRAFTS-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for sub-PRD draft generation.
SRC-COMPLETION-SUBPRD-DRAFTS-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-24-SUBPRD-DRAFTS-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for sub-PRD draft generation.
SRC-HANDOFF-SUBPRD-DRAFTS-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-24-SUBPRD-DRAFTS-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for sub-PRD draft generation and promotion/routing recommendation.
SRC-TEMP-HANDOFF-0034,temp_handoff/handoff-0034.md,temporary_handoff,controlled,control_loop,2026-07-08,Human-readable temporary handoff for AJ24 closeout.
SRC-DDR-SUBPRD-PROMOTION-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-25-SUBPRD-PROMOTION-001.yaml,director_decision,controlled,framework_product,2026-07-08,Director decision routing all AJ24 sub-PRDs as derivative drafts.
SRC-AJ-SUBPRD-PROMOTION-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-25-SUBPRD-PROMOTION-001.yaml,agentjob,controlled,framework_product,2026-07-08,Completed AgentJob for sub-PRD promotion and routing.
SRC-PRD-README,PRDs/README.md,prd_authority_index,controlled,framework_product,2026-07-09,Controlled PRD authority index with product identity and strategic-intent ownership plus independent candidate approval and source-authority states.
SRC-MEMORY-PREFLIGHT-SUBPRD-PROMOTION-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-25-SUBPRD-PROMOTION-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for sub-PRD promotion and routing.
SRC-COMPLETION-SUBPRD-PROMOTION-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-25-SUBPRD-PROMOTION-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for sub-PRD promotion and routing.
SRC-HANDOFF-SUBPRD-PROMOTION-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-25-SUBPRD-PROMOTION-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff for sub-PRD promotion routing and WS26 recommendation.
SRC-TEMP-HANDOFF-0035,temp_handoff/handoff-0035.md,temporary_handoff,controlled,control_loop,2026-07-08,Human-readable temporary handoff for AJ25 closeout.
SRC-DDR-NEXT-SCOPE-ACCEPTANCE-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-26-NEXT-SCOPE-ACCEPTANCE-001.yaml,director_decision,controlled,framework_product,2026-07-08,Director decision selecting next-scope final acceptance.
SRC-AJ-NEXT-SCOPE-ACCEPTANCE-001,Sys4AI/control_records/agentjobs/AJ-SFADEV-26-NEXT-SCOPE-ACCEPTANCE-001.yaml,agentjob,controlled,framework_product,2026-07-08,Completed AgentJob for next-scope final acceptance.
SRC-MEMORY-PREFLIGHT-NEXT-SCOPE-ACCEPTANCE-001,Sys4AI/control_records/memory_preflights/MEMPREFLIGHT-SFADEV-26-NEXT-SCOPE-ACCEPTANCE-001.yaml,memory_preflight_receipt,controlled,source_first_memory,2026-07-08,Memory preflight receipt for next-scope final acceptance.
SRC-COMPLETION-NEXT-SCOPE-ACCEPTANCE-001,Sys4AI/control_records/completions/RECEIPT-SFADEV-26-NEXT-SCOPE-ACCEPTANCE-001.yaml,completion_receipt,controlled,framework_product,2026-07-08,Completion receipt for next-scope final acceptance.
SRC-HANDOFF-NEXT-SCOPE-ACCEPTANCE-001,Sys4AI/control_records/handoffs/HANDOFF-SFADEV-26-NEXT-SCOPE-ACCEPTANCE-001.yaml,handoff,controlled,framework_product,2026-07-08,Handoff closing next-scope final acceptance.
SRC-NEXT-SCOPE-COMPLETION-RECEIPT-001,implementation_plans/completion_receipts/CR-SFADEV-NEXT-SCOPE-IMPLEMENTED-001.md,completion_report,controlled,framework_product,2026-07-08,Final acceptance report for the next-scope implementation plan.
SRC-NEXT-SCOPE-COMPLETION-AUDIT-001,implementation_plans/completion_audits/PLAN-COMPLETION-AUDIT-SFADEV-26.md,completion_audit,controlled,framework_product,2026-07-08,Plan completion audit for WS15 through WS26.
SRC-TEMP-HANDOFF-0036,temp_handoff/handoff-0036.md,temporary_handoff,controlled,control_loop,2026-07-08,Human-readable temporary handoff for AJ26 closeout.
SRC-STRATEGIC-BASELINE-WS00-RECEIPT,implementation_plans/completion_receipts/CR-SFADEV-STRATEGIC-BASELINE-WS00-001.md,baseline_completion_receipt,controlled,implementation_initialization,2026-07-09,Controlled TX-00 baseline evidence for the strategic semantic-baseline migration.
SRC-STRATEGIC-BASELINE-MIGRATION-PLAN,implementation_plans/Sys4AI-dev_strategic_baseline_migration_full_implementation_plan.md,implementation_plan,controlled,implementation_initialization,2026-07-09,Controlled planning source for the strategic semantic-baseline migration; noncanonical and still subject to named authority gates.
SRC-RDR-STRATEGIC-BASELINE-001,Sys4AI/control_records/system_definition/strategic_baseline_migration_requirements_discovery_record.md,requirements_discovery_record,controlled,requirements_manager,2026-07-09,Validated candidate Requirements Discovery Record for the strategic semantic-baseline migration; not a canonical requirements baseline.
SRC-DDR-STRATEGIC-BASELINE-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-STRATEGIC-BASELINE-001.yaml,director_decision,controlled,system_director,2026-07-09,Human-authorized G-02 decision for the composite Sys4AI identity harness-neutral bounded execution Phase 2 addendum and reflection-depth bound.
SRC-DDR-STRATEGIC-BASELINE-G03-001,Sys4AI/control_records/director_decisions/DDR-SFADEV-STRATEGIC-BASELINE-G03-001.yaml,director_decision,controlled,system_director,2026-07-09,Human-authorized G-03 acceptance of the reviewed Phase 0 normative baseline for implementation while G-08 vision and core-value approval remains open.
